size_bytes	size_human	path	suggested_hf_path
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0081.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0081.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0080.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0080.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0079.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0079.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0078.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0078.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0077.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0077.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0076.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0076.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0075.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0075.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0074.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0074.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0073.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0073.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0072.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0072.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0071.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0071.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0070.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0070.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0069.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0069.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0068.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0068.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0067.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0067.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0066.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0066.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0065.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0065.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0064.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0064.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0063.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0063.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0062.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0062.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0061.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0061.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0060.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0060.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0059.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0059.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0058.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0058.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0057.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0057.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0056.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0056.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0055.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0055.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0054.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0054.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0053.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0053.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0052.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0052.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0051.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0051.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0050.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0050.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0049.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0049.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0048.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0048.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0047.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0047.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0046.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0046.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0045.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0045.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0044.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0044.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0043.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0043.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0042.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0042.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0041.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0041.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0040.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0040.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0039.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0039.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0038.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0038.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0037.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0037.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0036.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0036.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0035.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0035.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0034.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0034.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0033.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0033.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0032.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0032.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0031.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0031.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0030.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0030.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0029.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0029.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0028.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0028.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0027.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0027.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0026.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0026.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0025.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0025.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0024.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0024.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0023.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0023.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0022.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0022.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0021.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0021.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0020.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0020.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0019.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0019.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0018.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0018.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0017.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0017.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0016.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0016.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0015.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0015.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0014.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0014.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0013.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0013.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0012.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0012.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0011.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0011.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0010.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0010.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0009.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0009.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0008.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0008.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0007.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0007.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0006.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0006.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0005.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0005.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0004.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0004.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0003.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0003.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0002.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0002.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0001.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0001.npy
16512	17KB	results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0000.npy	artifacts/results/rebuttal_rankflip_layer_sweep_llama2_rand100/meta-llama_Llama-2-7b-chat-hf/rand_vectors_n100_d4096_seed0/rand_0000.npy
16512	17KB	results/rebuttal_rankflip_layer28_rand100_full/vectors/rand_l28_0099.npy	artifacts/results/rebuttal_rankflip_layer28_rand100_full/vectors/rand_l28_0099.npy
